,dataset_name,relation_P_ID,relation_label,tail_entity_Q_ID,tail_entity_label,count
1849,HumanWikidata5M,P19,place of birth,Q64,NA,3523
1850,HumanWikidata5M,P19,place of birth,Q172,NA,3356
1851,HumanWikidata5M,P19,place of birth,Q340,NA,2986
1852,HumanWikidata5M,P19,place of birth,Q3130,NA,2952
1853,HumanWikidata5M,P19,place of birth,Q1490,NA,2948
1854,HumanWikidata5M,P19,place of birth,Q1741,NA,2944
1855,HumanWikidata5M,P19,place of birth,Q1486,NA,2881
1856,HumanWikidata5M,P19,place of birth,Q220,NA,2833
1857,HumanWikidata5M,P19,place of birth,Q1781,NA,2676
1858,HumanWikidata5M,P19,place of birth,Q100,NA,2471
1859,HumanWikidata5M,P19,place of birth,Q3141,NA,2464
1860,HumanWikidata5M,P19,place of birth,Q1761,NA,2461
1861,HumanWikidata5M,P19,place of birth,Q656,NA,2418
1862,HumanWikidata5M,P19,place of birth,Q4093,NA,2389
1863,HumanWikidata5M,P19,place of birth,Q30,NA,2312
1864,HumanWikidata5M,P19,place of birth,Q61,NA,2165
1865,HumanWikidata5M,P19,place of birth,Q12439,NA,2150
1866,HumanWikidata5M,P19,place of birth,Q1754,NA,2147
1867,HumanWikidata5M,P19,place of birth,Q21,NA,2064
1868,HumanWikidata5M,P19,place of birth,Q38022,NA,2020
1869,HumanWikidata5M,P19,place of birth,Q62,NA,1931
1870,HumanWikidata5M,P19,place of birth,Q1489,NA,1894
1871,HumanWikidata5M,P19,place of birth,Q2807,NA,1842
1872,HumanWikidata5M,P19,place of birth,Q727,NA,1836
1873,HumanWikidata5M,P19,place of birth,Q1085,NA,1792
1874,HumanWikidata5M,P19,place of birth,Q24826,NA,1772
1875,HumanWikidata5M,P19,place of birth,Q490,NA,1752
1876,HumanWikidata5M,P19,place of birth,Q8678,NA,1709
1877,HumanWikidata5M,P19,place of birth,Q5092,NA,1700
1878,HumanWikidata5M,P19,place of birth,Q23436,NA,1648
1879,HumanWikidata5M,P19,place of birth,Q3616,NA,1642
1880,HumanWikidata5M,P19,place of birth,Q884,NA,1600
1881,HumanWikidata5M,P19,place of birth,Q270,NA,1592
1882,HumanWikidata5M,P19,place of birth,Q1492,NA,1577
1883,HumanWikidata5M,P19,place of birth,Q37320,NA,1568
1884,HumanWikidata5M,P19,place of birth,Q8684,NA,1542
1885,HumanWikidata5M,P19,place of birth,Q174,NA,1537
1886,HumanWikidata5M,P19,place of birth,Q1342,NA,1522
1887,HumanWikidata5M,P19,place of birth,Q3711,NA,1515
1888,HumanWikidata5M,P19,place of birth,Q406,NA,1509
1889,HumanWikidata5M,P19,place of birth,Q1748,NA,1500
1890,HumanWikidata5M,P19,place of birth,Q1335,NA,1495
1891,HumanWikidata5M,P19,place of birth,Q1156,NA,1466
1892,HumanWikidata5M,P19,place of birth,Q16555,NA,1407
1893,HumanWikidata5M,P19,place of birth,Q1524,NA,1344
1894,HumanWikidata5M,P19,place of birth,Q1055,NA,1338
1895,HumanWikidata5M,P19,place of birth,Q1726,NA,1334
1896,HumanWikidata5M,P19,place of birth,Q37100,NA,1322
1897,HumanWikidata5M,P19,place of birth,Q18125,NA,1321
1898,HumanWikidata5M,P19,place of birth,Q2256,NA,1321
1899,HumanWikidata5M,P19,place of birth,Q34404,NA,1289
1900,HumanWikidata5M,P19,place of birth,Q585,NA,1280
1901,HumanWikidata5M,P19,place of birth,Q2634,NA,1240
1902,HumanWikidata5M,P19,place of birth,Q43196,NA,1206
1903,HumanWikidata5M,P19,place of birth,Q16557,NA,1152
1904,HumanWikidata5M,P19,place of birth,Q2887,NA,1147
1905,HumanWikidata5M,P19,place of birth,Q1899,NA,1140
1906,HumanWikidata5M,P19,place of birth,Q8646,NA,1122
1907,HumanWikidata5M,P19,place of birth,Q24639,NA,1092
1908,HumanWikidata5M,P19,place of birth,Q23556,NA,1081
1909,HumanWikidata5M,P19,place of birth,Q1757,NA,1047
1910,HumanWikidata5M,P19,place of birth,Q1348,NA,1027
1911,HumanWikidata5M,P19,place of birth,Q19660,NA,1027
1912,HumanWikidata5M,P19,place of birth,Q10686,NA,1025
1913,HumanWikidata5M,P19,place of birth,Q597,NA,1025
1914,HumanWikidata5M,P19,place of birth,Q2044,NA,1003
1915,HumanWikidata5M,P19,place of birth,Q5083,NA,1002
1916,HumanWikidata5M,P19,place of birth,Q2135,NA,997
1917,HumanWikidata5M,P19,place of birth,Q668,NA,994
1918,HumanWikidata5M,P19,place of birth,Q8652,NA,986
1919,HumanWikidata5M,P19,place of birth,Q34932,NA,978
1920,HumanWikidata5M,P19,place of birth,Q16552,NA,963
1921,HumanWikidata5M,P19,place of birth,Q23154,NA,957
1922,HumanWikidata5M,P19,place of birth,Q1563,NA,924
1923,HumanWikidata5M,P19,place of birth,Q1384,NA,916
1924,HumanWikidata5M,P19,place of birth,Q456,NA,909
1925,HumanWikidata5M,P19,place of birth,Q994,NA,898
1926,HumanWikidata5M,P19,place of birth,Q42448,NA,888
1927,HumanWikidata5M,P19,place of birth,Q36091,NA,888
1928,HumanWikidata5M,P19,place of birth,Q18426,NA,887
1929,HumanWikidata5M,P19,place of birth,Q1773,NA,886
1930,HumanWikidata5M,P19,place of birth,Q1794,NA,875
1931,HumanWikidata5M,P19,place of birth,Q12892,NA,862
1932,HumanWikidata5M,P19,place of birth,Q37836,NA,862
1933,HumanWikidata5M,P19,place of birth,Q40435,NA,851
1934,HumanWikidata5M,P19,place of birth,Q34647,NA,849
1935,HumanWikidata5M,P19,place of birth,Q1435,NA,839
1936,HumanWikidata5M,P19,place of birth,Q2868,NA,836
1937,HumanWikidata5M,P19,place of birth,Q495,NA,835
1938,HumanWikidata5M,P19,place of birth,Q22,NA,820
1939,HumanWikidata5M,P19,place of birth,Q23482,NA,816
1940,HumanWikidata5M,P19,place of birth,Q472,NA,814
1941,HumanWikidata5M,P19,place of birth,Q36600,NA,800
1942,HumanWikidata5M,P19,place of birth,Q1930,NA,796
1943,HumanWikidata5M,P19,place of birth,Q5112,NA,787
1944,HumanWikidata5M,P19,place of birth,Q85,NA,784
1945,HumanWikidata5M,P19,place of birth,Q34370,NA,783
1946,HumanWikidata5M,P19,place of birth,Q2096,NA,773
1947,HumanWikidata5M,P19,place of birth,Q34,NA,772
1948,HumanWikidata5M,P19,place of birth,Q17042,NA,763
1949,HumanWikidata5M,P19,place of birth,Q25395,NA,761
1950,HumanWikidata5M,P19,place of birth,Q6106,NA,757
1951,HumanWikidata5M,P19,place of birth,Q1533,NA,756
1952,HumanWikidata5M,P19,place of birth,Q408,NA,753
1953,HumanWikidata5M,P19,place of birth,Q664,NA,738
1954,HumanWikidata5M,P19,place of birth,Q39121,NA,733
1955,HumanWikidata5M,P19,place of birth,Q1352,NA,733
1956,HumanWikidata5M,P19,place of birth,Q16554,NA,732
1957,HumanWikidata5M,P19,place of birth,Q1461,NA,724
1958,HumanWikidata5M,P19,place of birth,Q5465,NA,724
1959,HumanWikidata5M,P19,place of birth,Q2280,NA,722
1960,HumanWikidata5M,P19,place of birth,Q36312,NA,719
1961,HumanWikidata5M,P19,place of birth,Q334,NA,714
1962,HumanWikidata5M,P19,place of birth,Q145,NA,713
1963,HumanWikidata5M,P19,place of birth,Q41819,NA,710
1964,HumanWikidata5M,P19,place of birth,Q1022,NA,706
1965,HumanWikidata5M,P19,place of birth,Q16563,NA,702
1966,HumanWikidata5M,P19,place of birth,Q365,NA,700
1967,HumanWikidata5M,P19,place of birth,Q25287,NA,696
1968,HumanWikidata5M,P19,place of birth,Q3183,NA,685
1969,HumanWikidata5M,P19,place of birth,Q43668,NA,683
1970,HumanWikidata5M,P19,place of birth,Q183,NA,662
1971,HumanWikidata5M,P19,place of birth,Q437,NA,662
1972,HumanWikidata5M,P19,place of birth,Q1731,NA,660
1973,HumanWikidata5M,P19,place of birth,Q72,NA,659
1974,HumanWikidata5M,P19,place of birth,Q8686,NA,656
1975,HumanWikidata5M,P19,place of birth,Q34692,NA,656
1976,HumanWikidata5M,P19,place of birth,Q1449,NA,656
1977,HumanWikidata5M,P19,place of birth,Q142,NA,654
1978,HumanWikidata5M,P19,place of birth,Q6346,NA,643
1979,HumanWikidata5M,P19,place of birth,Q31487,NA,636
1980,HumanWikidata5M,P19,place of birth,Q9248,NA,628
1981,HumanWikidata5M,P19,place of birth,Q41262,NA,628
1982,HumanWikidata5M,P19,place of birth,Q99,NA,621
1983,HumanWikidata5M,P19,place of birth,Q11739,NA,620
1984,HumanWikidata5M,P19,place of birth,Q16567,NA,614
1985,HumanWikidata5M,P19,place of birth,Q1874,NA,614
1986,HumanWikidata5M,P19,place of birth,Q1799,NA,613
1987,HumanWikidata5M,P19,place of birth,Q1425428,NA,610
1988,HumanWikidata5M,P19,place of birth,Q641,NA,609
1989,HumanWikidata5M,P19,place of birth,Q1891,NA,599
1990,HumanWikidata5M,P19,place of birth,Q33935,NA,589
1991,HumanWikidata5M,P19,place of birth,Q2145,NA,580
1992,HumanWikidata5M,P19,place of birth,Q36036,NA,578
1993,HumanWikidata5M,P19,place of birth,Q2079,NA,575
1994,HumanWikidata5M,P19,place of birth,Q1953,NA,574
1995,HumanWikidata5M,P19,place of birth,Q23197,NA,574
1996,HumanWikidata5M,P19,place of birth,Q11299,NA,574
1997,HumanWikidata5M,P19,place of birth,Q26793,NA,574
1998,HumanWikidata5M,P19,place of birth,Q18094,NA,571
1999,HumanWikidata5M,P19,place of birth,Q1353,NA,570
2000,HumanWikidata5M,P19,place of birth,Q10690,NA,568
2001,HumanWikidata5M,P19,place of birth,Q79867,NA,567
2002,HumanWikidata5M,P19,place of birth,Q8660,NA,567
2003,HumanWikidata5M,P19,place of birth,Q1770,NA,566
2004,HumanWikidata5M,P19,place of birth,Q975,NA,558
2005,HumanWikidata5M,P19,place of birth,Q35765,NA,557
2006,HumanWikidata5M,P19,place of birth,Q8673,NA,555
2007,HumanWikidata5M,P19,place of birth,Q79990,NA,552
2008,HumanWikidata5M,P19,place of birth,Q18424,NA,551
2009,HumanWikidata5M,P19,place of birth,Q49218,NA,551
2010,HumanWikidata5M,P19,place of birth,Q956,NA,550
2011,HumanWikidata5M,P19,place of birth,Q1780,NA,546
2012,HumanWikidata5M,P19,place of birth,Q1715,NA,545
2013,HumanWikidata5M,P19,place of birth,Q18383,NA,545
2014,HumanWikidata5M,P19,place of birth,Q1408,NA,538
2015,HumanWikidata5M,P19,place of birth,Q9022,NA,535
2016,HumanWikidata5M,P19,place of birth,Q23337,NA,527
2017,HumanWikidata5M,P19,place of birth,Q11194,NA,527
2018,HumanWikidata5M,P19,place of birth,Q49145,NA,524
2019,HumanWikidata5M,P19,place of birth,Q16739,NA,522
2020,HumanWikidata5M,P19,place of birth,Q127513,NA,521
2021,HumanWikidata5M,P19,place of birth,Q18013,NA,511
2022,HumanWikidata5M,P19,place of birth,Q43199,NA,510
2023,HumanWikidata5M,P19,place of birth,Q83065,NA,508
2024,HumanWikidata5M,P19,place of birth,Q28848,NA,505
2025,HumanWikidata5M,P19,place of birth,Q43421,NA,504
2026,HumanWikidata5M,P19,place of birth,Q23661,NA,504
2027,HumanWikidata5M,P19,place of birth,Q122723,NA,498
2028,HumanWikidata5M,P19,place of birth,Q36405,NA,497
2029,HumanWikidata5M,P19,place of birth,Q35,NA,494
2030,HumanWikidata5M,P19,place of birth,Q1479,NA,493
2031,HumanWikidata5M,P19,place of birth,Q71,NA,492
2032,HumanWikidata5M,P19,place of birth,Q25,NA,491
2033,HumanWikidata5M,P19,place of birth,Q33946,NA,484
2034,HumanWikidata5M,P19,place of birth,Q14960,NA,484
2035,HumanWikidata5M,P19,place of birth,Q3761,NA,482
2036,HumanWikidata5M,P19,place of birth,Q133116,NA,481
2037,HumanWikidata5M,P19,place of birth,Q1861,NA,480
2038,HumanWikidata5M,P19,place of birth,Q1218,NA,479
2039,HumanWikidata5M,P19,place of birth,Q42308,NA,477
2040,HumanWikidata5M,P19,place of birth,Q34217,NA,476
2041,HumanWikidata5M,P19,place of birth,Q216,NA,475
2042,HumanWikidata5M,P19,place of birth,Q2656,NA,473
2043,HumanWikidata5M,P19,place of birth,Q851,NA,471
2044,HumanWikidata5M,P19,place of birth,Q1718,NA,471
2045,HumanWikidata5M,P19,place of birth,Q3820,NA,470
2046,HumanWikidata5M,P19,place of birth,Q7880,NA,468
2047,HumanWikidata5M,P19,place of birth,Q2841,NA,467
2048,HumanWikidata5M,P19,place of birth,Q155,NA,467
2049,HumanWikidata5M,P19,place of birth,Q1663,NA,467
2050,HumanWikidata5M,P19,place of birth,Q16568,NA,466
2051,HumanWikidata5M,P19,place of birth,Q6602,NA,465
2052,HumanWikidata5M,P19,place of birth,Q8818,NA,464
2053,HumanWikidata5M,P19,place of birth,Q128186,NA,464
2054,HumanWikidata5M,P19,place of birth,Q22905,NA,464
2055,HumanWikidata5M,P19,place of birth,Q36647,NA,461
2056,HumanWikidata5M,P19,place of birth,Q1400,NA,458
2057,HumanWikidata5M,P19,place of birth,Q52535,NA,452
2058,HumanWikidata5M,P19,place of birth,Q8717,NA,448
2059,HumanWikidata5M,P19,place of birth,Q16,NA,444
2060,HumanWikidata5M,P19,place of birth,Q16556,NA,441
2061,HumanWikidata5M,P19,place of birth,Q1764,NA,438
2062,HumanWikidata5M,P19,place of birth,Q123709,NA,437
2063,HumanWikidata5M,P19,place of birth,Q49255,NA,436
2064,HumanWikidata5M,P19,place of birth,Q801,NA,433
2065,HumanWikidata5M,P19,place of birth,Q17151,NA,431
2066,HumanWikidata5M,P19,place of birth,Q794,NA,429
2067,HumanWikidata5M,P19,place of birth,Q17,NA,426
2068,HumanWikidata5M,P19,place of birth,Q580,NA,425
2069,HumanWikidata5M,P19,place of birth,Q2933,NA,425
2070,HumanWikidata5M,P19,place of birth,Q5468,NA,421
2071,HumanWikidata5M,P19,place of birth,Q33486,NA,420
2072,HumanWikidata5M,P19,place of birth,Q34820,NA,418
2073,HumanWikidata5M,P19,place of birth,Q34739,NA,417
2074,HumanWikidata5M,P19,place of birth,Q133073,NA,417
2075,HumanWikidata5M,P19,place of birth,Q16558,NA,415
2076,HumanWikidata5M,P19,place of birth,Q3640,NA,415
2077,HumanWikidata5M,P19,place of birth,Q35381,NA,414
2078,HumanWikidata5M,P19,place of birth,Q2090,NA,412
2079,HumanWikidata5M,P19,place of birth,Q87,NA,406
2080,HumanWikidata5M,P19,place of birth,Q131491,NA,405
2081,HumanWikidata5M,P19,place of birth,Q1355,NA,404
2082,HumanWikidata5M,P19,place of birth,Q1036,NA,399
2083,HumanWikidata5M,P19,place of birth,Q47164,NA,398
2084,HumanWikidata5M,P19,place of birth,Q34863,NA,396
2085,HumanWikidata5M,P19,place of birth,Q128147,NA,393
2086,HumanWikidata5M,P19,place of birth,Q1033,NA,389
2087,HumanWikidata5M,P19,place of birth,Q268,NA,388
2088,HumanWikidata5M,P19,place of birth,Q25804,NA,383
2089,HumanWikidata5M,P19,place of birth,Q803,NA,383
2090,HumanWikidata5M,P19,place of birth,Q1530,NA,382
2091,HumanWikidata5M,P19,place of birth,Q41211,NA,381
2092,HumanWikidata5M,P19,place of birth,Q3630,NA,380
2093,HumanWikidata5M,P19,place of birth,Q384,NA,376
2094,HumanWikidata5M,P19,place of birth,Q16553,NA,376
2095,HumanWikidata5M,P19,place of birth,Q3572,NA,375
2096,HumanWikidata5M,P19,place of birth,Q9920,NA,374
2097,HumanWikidata5M,P19,place of birth,Q1792,NA,373
2098,HumanWikidata5M,P19,place of birth,Q26339,NA,373
2099,HumanWikidata5M,P19,place of birth,Q16559,NA,373
2100,HumanWikidata5M,P19,place of birth,Q34600,NA,372
2101,HumanWikidata5M,P19,place of birth,Q1296,NA,372
2102,HumanWikidata5M,P19,place of birth,Q22890,NA,372
2103,HumanWikidata5M,P19,place of birth,Q128069,NA,371
2104,HumanWikidata5M,P19,place of birth,Q269,NA,370
2105,HumanWikidata5M,P19,place of birth,Q80011,NA,370
2106,HumanWikidata5M,P19,place of birth,Q47716,NA,369
2107,HumanWikidata5M,P19,place of birth,Q38283,NA,369
2108,HumanWikidata5M,P19,place of birth,Q49239,NA,368
2109,HumanWikidata5M,P19,place of birth,Q3926,NA,368
2110,HumanWikidata5M,P19,place of birth,Q79,NA,366
2111,HumanWikidata5M,P19,place of birth,Q1361,NA,365
2112,HumanWikidata5M,P19,place of birth,Q78,NA,365
2113,HumanWikidata5M,P19,place of birth,Q23051,NA,364
2114,HumanWikidata5M,P19,place of birth,Q13298,NA,364
2115,HumanWikidata5M,P19,place of birth,Q771,NA,361
2116,HumanWikidata5M,P19,place of birth,Q44989,NA,359
2117,HumanWikidata5M,P19,place of birth,Q987,NA,359
2118,HumanWikidata5M,P19,place of birth,Q3718,NA,358
2119,HumanWikidata5M,P19,place of birth,Q15180,NA,356
2120,HumanWikidata5M,P19,place of birth,Q350,NA,355
2121,HumanWikidata5M,P19,place of birth,Q130290,NA,352
2122,HumanWikidata5M,P19,place of birth,Q258,NA,348
2123,HumanWikidata5M,P19,place of birth,Q92561,NA,346
2124,HumanWikidata5M,P19,place of birth,Q79848,NA,345
2125,HumanWikidata5M,P19,place of birth,Q40191,NA,345
2126,HumanWikidata5M,P19,place of birth,Q43382,NA,342
2127,HumanWikidata5M,P19,place of birth,Q3561,NA,341
2128,HumanWikidata5M,P19,place of birth,Q2211,NA,340
2129,HumanWikidata5M,P19,place of birth,Q33959,NA,340
2130,HumanWikidata5M,P19,place of birth,Q21197,NA,339
2131,HumanWikidata5M,P19,place of birth,Q39,NA,339
2132,HumanWikidata5M,P19,place of birth,Q163132,NA,338
2133,HumanWikidata5M,P19,place of birth,Q24861,NA,338
2134,HumanWikidata5M,P19,place of birth,Q134902,NA,337
2135,HumanWikidata5M,P19,place of birth,Q49111,NA,337
2136,HumanWikidata5M,P19,place of birth,Q19689,NA,337
2137,HumanWikidata5M,P19,place of birth,Q126269,NA,334
2138,HumanWikidata5M,P19,place of birth,Q72259,NA,333
2139,HumanWikidata5M,P19,place of birth,Q3992,NA,333
2140,HumanWikidata5M,P19,place of birth,Q6225,NA,332
2141,HumanWikidata5M,P19,place of birth,Q43475,NA,330
2142,HumanWikidata5M,P19,place of birth,Q44210,NA,328
2143,HumanWikidata5M,P19,place of birth,Q485176,NA,327
2144,HumanWikidata5M,P19,place of birth,Q2123,NA,327
2145,HumanWikidata5M,P19,place of birth,Q40269,NA,325
2146,HumanWikidata5M,P19,place of birth,Q854,NA,323
2147,HumanWikidata5M,P19,place of birth,Q484678,NA,322
2148,HumanWikidata5M,P19,place of birth,Q16565,NA,318
2149,HumanWikidata5M,P19,place of birth,Q1439,NA,318
2150,HumanWikidata5M,P19,place of birth,Q24879,NA,317
2151,HumanWikidata5M,P19,place of birth,Q12191,NA,316
2152,HumanWikidata5M,P19,place of birth,Q1397,NA,316
2153,HumanWikidata5M,P19,place of birth,Q546,NA,315
2154,HumanWikidata5M,P19,place of birth,Q1204,NA,315
2155,HumanWikidata5M,P19,place of birth,Q3838,NA,314
2156,HumanWikidata5M,P19,place of birth,Q48256,NA,312
2157,HumanWikidata5M,P19,place of birth,Q28218,NA,312
2158,HumanWikidata5M,P19,place of birth,Q1515,NA,311
2159,HumanWikidata5M,P19,place of birth,Q3766,NA,311
2160,HumanWikidata5M,P19,place of birth,Q2119,NA,310
2161,HumanWikidata5M,P19,place of birth,Q7903,NA,309
2162,HumanWikidata5M,P19,place of birth,Q30974,NA,308
2163,HumanWikidata5M,P19,place of birth,Q80517,NA,307
2164,HumanWikidata5M,P19,place of birth,Q48958,NA,307
2165,HumanWikidata5M,P19,place of birth,Q4115712,NA,306
2166,HumanWikidata5M,P19,place of birth,Q3921,NA,304
2167,HumanWikidata5M,P19,place of birth,Q35997,NA,301
2168,HumanWikidata5M,P19,place of birth,Q130191,NA,300
2169,HumanWikidata5M,P19,place of birth,Q2966,NA,300
2170,HumanWikidata5M,P19,place of birth,Q8692,NA,300
2171,HumanWikidata5M,P19,place of birth,Q70,NA,299
2172,HumanWikidata5M,P19,place of birth,Q459,NA,299
2173,HumanWikidata5M,P19,place of birth,Q18438,NA,299
2174,HumanWikidata5M,P19,place of birth,Q43788,NA,299
2175,HumanWikidata5M,P19,place of birth,Q1733,NA,298
2176,HumanWikidata5M,P19,place of birth,Q81033,NA,297
2177,HumanWikidata5M,P19,place of birth,Q174224,NA,297
2178,HumanWikidata5M,P19,place of birth,Q648,NA,297
2179,HumanWikidata5M,P19,place of birth,Q41621,NA,296
2180,HumanWikidata5M,P19,place of birth,Q462799,NA,296
2181,HumanWikidata5M,P19,place of birth,Q49179,NA,296
2182,HumanWikidata5M,P19,place of birth,Q16869,NA,294
2183,HumanWikidata5M,P19,place of birth,Q38511,NA,294
2184,HumanWikidata5M,P19,place of birth,Q49231,NA,293
2185,HumanWikidata5M,P19,place of birth,Q40840,NA,293
2186,HumanWikidata5M,P19,place of birth,Q928,NA,292
2187,HumanWikidata5M,P19,place of birth,Q211870,NA,291
2188,HumanWikidata5M,P19,place of birth,Q36433,NA,289
2189,HumanWikidata5M,P19,place of birth,Q35581,NA,286
2190,HumanWikidata5M,P19,place of birth,Q55630,NA,285
2191,HumanWikidata5M,P19,place of birth,Q36,NA,284
2192,HumanWikidata5M,P19,place of birth,Q887,NA,283
2193,HumanWikidata5M,P19,place of birth,Q79875,NA,283
2194,HumanWikidata5M,P19,place of birth,Q83286,NA,282
2195,HumanWikidata5M,P19,place of birth,Q1040,NA,282
2196,HumanWikidata5M,P19,place of birth,Q4120832,NA,282
2197,HumanWikidata5M,P19,place of birth,Q1867,NA,281
2198,HumanWikidata5M,P19,place of birth,Q48278,NA,281
2199,HumanWikidata5M,P19,place of birth,Q277162,NA,281
2200,HumanWikidata5M,P19,place of birth,Q2132,NA,280
2201,HumanWikidata5M,P19,place of birth,Q184579,NA,280
2202,HumanWikidata5M,P19,place of birth,Q38,NA,280
2203,HumanWikidata5M,P19,place of birth,Q184587,NA,279
2204,HumanWikidata5M,P19,place of birth,Q16520,NA,279
2205,HumanWikidata5M,P19,place of birth,Q3808,NA,278
2206,HumanWikidata5M,P19,place of birth,Q2066,NA,276
2207,HumanWikidata5M,P19,place of birth,Q10566,NA,276
2208,HumanWikidata5M,P19,place of birth,Q51103,NA,276
2209,HumanWikidata5M,P19,place of birth,Q3114,NA,275
2210,HumanWikidata5M,P19,place of birth,Q49158,NA,274
2211,HumanWikidata5M,P19,place of birth,Q33405,NA,272
2212,HumanWikidata5M,P19,place of birth,Q57278,NA,271
2213,HumanWikidata5M,P19,place of birth,Q2028,NA,271
2214,HumanWikidata5M,P19,place of birth,Q171866,NA,270
2215,HumanWikidata5M,P19,place of birth,Q40,NA,270
2216,HumanWikidata5M,P19,place of birth,Q34006,NA,270
2217,HumanWikidata5M,P19,place of birth,Q39709,NA,270
2218,HumanWikidata5M,P19,place of birth,Q161491,NA,269
2219,HumanWikidata5M,P19,place of birth,Q219,NA,269
2220,HumanWikidata5M,P19,place of birth,Q43301,NA,268
2221,HumanWikidata5M,P19,place of birth,Q22690,NA,268
2222,HumanWikidata5M,P19,place of birth,Q80053,NA,267
2223,HumanWikidata5M,P19,place of birth,Q3306,NA,267
2224,HumanWikidata5M,P19,place of birth,Q617,NA,266
2225,HumanWikidata5M,P19,place of birth,Q6441,NA,265
2226,HumanWikidata5M,P19,place of birth,Q187805,NA,264
2227,HumanWikidata5M,P19,place of birth,Q1647,NA,264
2228,HumanWikidata5M,P19,place of birth,Q621,NA,264
2229,HumanWikidata5M,P19,place of birth,Q252,NA,264
2230,HumanWikidata5M,P19,place of birth,Q83813,NA,263
2231,HumanWikidata5M,P19,place of birth,Q6221,NA,261
2232,HumanWikidata5M,P19,place of birth,Q288781,NA,261
2233,HumanWikidata5M,P19,place of birth,Q184090,NA,261
2234,HumanWikidata5M,P19,place of birth,Q42053,NA,261
2235,HumanWikidata5M,P19,place of birth,Q40898,NA,259
2236,HumanWikidata5M,P19,place of birth,Q31,NA,259
2237,HumanWikidata5M,P19,place of birth,Q3897,NA,259
2238,HumanWikidata5M,P19,place of birth,Q199797,NA,258
2239,HumanWikidata5M,P19,place of birth,Q49266,NA,258
2240,HumanWikidata5M,P19,place of birth,Q42462,NA,258
2241,HumanWikidata5M,P19,place of birth,Q1735,NA,257
2242,HumanWikidata5M,P19,place of birth,Q182625,NA,256
2243,HumanWikidata5M,P19,place of birth,Q138391,NA,256
2244,HumanWikidata5M,P19,place of birth,Q133315,NA,256
2245,HumanWikidata5M,P19,place of birth,Q10305,NA,255
2246,HumanWikidata5M,P19,place of birth,Q1370,NA,255
